timestamp_utc,pod,cpu_percent,memory_mib
2026-07-04T16:52:55.198Z,jenkins-process,3.3,610.22
2026-07-04T16:52:56.063Z,jenkins-process,3.3,610.22
2026-07-04T16:52:56.772Z,jenkins-process,3.3,610.22
2026-07-04T16:52:57.500Z,jenkins-process,3.3,610.22
2026-07-04T16:52:58.298Z,jenkins-process,3.3,610.22
2026-07-04T16:52:59.041Z,jenkins-process,3.3,610.22
2026-07-04T16:52:59.799Z,jenkins-process,3.3,610.22
2026-07-04T16:53:00.612Z,jenkins-process,3.3,610.22
2026-07-04T16:53:01.431Z,jenkins-process,3.3,610.22
2026-07-04T16:53:02.162Z,jenkins-process,3.3,610.22
2026-07-04T16:53:02.903Z,jenkins-process,3.3,610.22
2026-07-04T16:53:03.797Z,jenkins-process,3.3,610.22
2026-07-04T16:53:04.608Z,jenkins-process,3.3,610.22
2026-07-04T16:53:05.345Z,jenkins-process,3.3,610.22
2026-07-04T16:53:06.150Z,jenkins-process,3.3,610.22
2026-07-04T16:53:06.897Z,jenkins-process,3.3,610.22
2026-07-04T16:53:07.728Z,jenkins-process,3.3,610.22
2026-07-04T16:53:08.491Z,jenkins-process,3.3,610.22
2026-07-04T16:53:09.258Z,jenkins-process,3.3,610.22
2026-07-04T16:53:10.097Z,jenkins-process,3.3,610.22
2026-07-04T16:53:10.908Z,jenkins-process,3.3,610.22
2026-07-04T16:53:11.631Z,jenkins-process,3.3,610.22
2026-07-04T16:53:12.397Z,jenkins-process,3.3,610.22
2026-07-04T16:53:13.214Z,jenkins-process,3.3,610.22
2026-07-04T16:53:14.068Z,jenkins-process,3.3,610.22
2026-07-04T16:53:14.951Z,jenkins-process,3.3,610.22
2026-07-04T16:53:16.014Z,jenkins-process,3.3,610.22
2026-07-04T16:53:16.814Z,jenkins-process,3.3,610.22
2026-07-04T16:53:17.594Z,jenkins-process,3.3,610.22
2026-07-04T16:53:18.415Z,jenkins-process,3.3,610.22
2026-07-04T16:53:19.261Z,jenkins-process,3.3,610.22
2026-07-04T16:53:20.010Z,jenkins-process,3.3,610.22
2026-07-04T16:53:20.719Z,jenkins-process,3.3,610.22
2026-07-04T16:53:21.631Z,jenkins-process,3.3,610.22
2026-07-04T16:53:22.449Z,jenkins-process,3.3,610.22
2026-07-04T16:53:23.288Z,jenkins-process,3.3,610.22
2026-07-04T16:53:23.999Z,jenkins-process,3.3,610.22
2026-07-04T16:53:24.692Z,jenkins-process,3.3,610.22
2026-07-04T16:53:25.598Z,jenkins-process,3.3,610.22
2026-07-04T16:53:26.422Z,jenkins-process,3.3,610.22
2026-07-04T16:53:27.166Z,jenkins-process,3.3,610.22
2026-07-04T16:53:27.910Z,jenkins-process,3.3,610.22
2026-07-04T16:53:28.681Z,jenkins-process,3.3,610.22
2026-07-04T16:53:29.412Z,jenkins-process,3.3,610.22
2026-07-04T16:53:30.157Z,jenkins-process,3.3,610.22
2026-07-04T16:53:31.065Z,jenkins-process,3.3,610.22
2026-07-04T16:53:31.856Z,jenkins-process,3.3,610.22
2026-07-04T16:53:32.748Z,jenkins-process,3.3,610.22
2026-07-04T16:53:33.535Z,jenkins-process,3.3,610.22
2026-07-04T16:53:34.299Z,jenkins-process,3.3,610.22
2026-07-04T16:53:35.171Z,jenkins-process,3.3,610.22
2026-07-04T16:53:35.977Z,jenkins-process,3.3,610.22
2026-07-04T16:53:36.766Z,jenkins-process,3.3,610.22
2026-07-04T16:53:37.475Z,jenkins-process,3.3,610.22
2026-07-04T16:53:38.307Z,jenkins-process,3.3,610.22
2026-07-04T16:53:39.117Z,jenkins-process,3.3,610.22
2026-07-04T16:53:39.865Z,jenkins-process,3.3,610.22
2026-07-04T16:53:40.698Z,jenkins-process,3.3,610.22
2026-07-04T16:53:41.501Z,jenkins-process,3.3,610.22
2026-07-04T16:53:42.352Z,jenkins-process,3.3,610.22
2026-07-04T16:53:43.219Z,jenkins-process,3.3,610.22
2026-07-04T16:53:43.970Z,jenkins-process,3.3,610.22
2026-07-04T16:53:44.676Z,jenkins-process,3.3,610.22
2026-07-04T16:53:45.519Z,jenkins-process,3.3,610.22
2026-07-04T16:53:46.246Z,jenkins-process,3.3,610.22
2026-07-04T16:53:46.984Z,jenkins-process,3.3,610.22
2026-07-04T16:53:47.765Z,jenkins-process,3.3,610.22
2026-07-04T16:53:48.609Z,jenkins-process,3.3,610.22
2026-07-04T16:53:49.374Z,jenkins-process,3.3,610.22
2026-07-04T16:53:50.088Z,jenkins-process,3.3,610.22
2026-07-04T16:53:50.940Z,jenkins-process,3.3,610.22
2026-07-04T16:53:51.756Z,jenkins-process,3.3,610.22
2026-07-04T16:53:52.546Z,jenkins-process,3.3,610.22
2026-07-04T16:53:53.256Z,jenkins-process,3.3,610.22
2026-07-04T16:53:54.072Z,jenkins-process,3.3,610.22
2026-07-04T16:53:54.927Z,jenkins-process,3.3,610.22
2026-07-04T16:53:55.869Z,jenkins-process,3.3,610.22
2026-07-04T16:53:56.663Z,jenkins-process,3.3,610.22
2026-07-04T16:53:57.369Z,jenkins-process,3.3,610.22
2026-07-04T16:53:58.213Z,jenkins-process,3.3,610.22
2026-07-04T16:53:59.111Z,jenkins-process,3.3,610.10
2026-07-04T16:53:59.817Z,jenkins-process,3.3,610.10
2026-07-04T16:54:00.635Z,jenkins-process,3.3,610.10
2026-07-04T16:54:01.465Z,jenkins-process,3.3,610.10
2026-07-04T16:54:02.276Z,jenkins-process,3.3,610.10
2026-07-04T16:54:03.145Z,jenkins-process,3.2,610.10
2026-07-04T16:54:03.885Z,jenkins-process,3.2,610.10
2026-07-04T16:54:04.646Z,jenkins-process,3.2,610.10
2026-07-04T16:54:05.425Z,jenkins-process,3.2,610.10
2026-07-04T16:54:06.317Z,jenkins-process,3.2,610.10
2026-07-04T16:54:07.039Z,jenkins-process,3.2,610.10
2026-07-04T16:54:07.777Z,jenkins-process,3.2,610.10
2026-07-04T16:54:08.560Z,jenkins-process,3.2,610.10
2026-07-04T16:54:09.285Z,jenkins-process,3.2,610.10
2026-07-04T16:54:10.015Z,jenkins-process,3.2,610.10
2026-07-04T16:54:10.871Z,jenkins-process,3.2,610.10
2026-07-04T16:54:11.687Z,jenkins-process,3.2,610.10
2026-07-04T16:54:12.421Z,jenkins-process,3.2,610.10
2026-07-04T16:54:13.241Z,jenkins-process,3.2,610.10
2026-07-04T16:54:14.028Z,jenkins-process,3.2,610.10
2026-07-04T16:54:14.847Z,jenkins-process,3.2,610.10
2026-07-04T16:54:15.575Z,jenkins-process,3.2,610.10
2026-07-04T16:54:16.610Z,jenkins-process,3.2,610.10
2026-07-04T16:54:17.383Z,jenkins-process,3.2,610.10
2026-07-04T16:54:18.221Z,jenkins-process,3.2,610.10
2026-07-04T16:54:19.071Z,jenkins-process,3.2,610.10
2026-07-04T16:54:19.932Z,jenkins-process,3.2,610.10
2026-07-04T16:54:20.703Z,jenkins-process,3.2,610.10
2026-07-04T16:54:21.418Z,jenkins-process,3.2,610.10
2026-07-04T16:54:22.243Z,jenkins-process,3.2,610.10
2026-07-04T16:54:23.083Z,jenkins-process,3.2,610.10
2026-07-04T16:54:23.818Z,jenkins-process,3.2,610.10
2026-07-04T16:54:24.564Z,jenkins-process,3.2,610.10
2026-07-04T16:54:25.360Z,jenkins-process,3.2,610.10
2026-07-04T16:54:26.226Z,jenkins-process,3.2,610.10
2026-07-04T16:54:26.967Z,jenkins-process,3.2,610.10
2026-07-04T16:54:27.705Z,jenkins-process,3.2,610.10
2026-07-04T16:54:28.523Z,jenkins-process,3.2,610.10
2026-07-04T16:54:29.390Z,jenkins-process,3.2,610.10
2026-07-04T16:54:30.066Z,jenkins-process,3.2,610.10
2026-07-04T16:54:30.780Z,jenkins-process,3.2,610.10
2026-07-04T16:54:31.579Z,jenkins-process,3.2,610.10
2026-07-04T16:54:32.321Z,jenkins-process,3.2,610.10
2026-07-04T16:54:33.047Z,jenkins-process,3.2,610.10
2026-07-04T16:54:33.924Z,jenkins-process,3.2,610.10
2026-07-04T16:54:34.754Z,jenkins-process,3.2,610.10
2026-07-04T16:54:35.504Z,jenkins-process,3.2,610.10
2026-07-04T16:54:36.243Z,jenkins-process,3.2,610.10
2026-07-04T16:54:37.054Z,jenkins-process,3.2,610.10
2026-07-04T16:54:37.922Z,jenkins-process,3.2,610.10
2026-07-04T16:54:38.625Z,jenkins-process,3.2,610.10
2026-07-04T16:54:39.368Z,jenkins-process,3.2,610.10
2026-07-04T16:54:40.261Z,jenkins-process,3.2,610.10
