timestamp_utc,scenario,pod,cpu_millicores,memory_mib
2026-04-24T08:03:42Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:42Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:42Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:42Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:42Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:43Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:03:43Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:43Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:43Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:43Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:43Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:43Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:44Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:03:44Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:44Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:44Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:44Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:44Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:44Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:45Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:03:45Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:45Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:45Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:45Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:45Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:45Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:46Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:03:46Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:46Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:46Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:46Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:46Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:46Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:47Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:03:47Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:47Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:47Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:47Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:47Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:47Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:48Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:03:48Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:48Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:48Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:48Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:48Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:48Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:49Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:03:49Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:49Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:49Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:49Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:49Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:49Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:51Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:03:51Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:51Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:51Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:51Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:51Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:51Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:52Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:03:52Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:52Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:52Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:52Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:52Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:52Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:54Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:03:54Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:54Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:54Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:54Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:54Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:54Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:55Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:03:55Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:55Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:55Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:55Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:55Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:55Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:56Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:03:56Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:56Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:56Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:56Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:56Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:56Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:58Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:03:58Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:58Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:58Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:58Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:58Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:58Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:03:59Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:03:59Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:03:59Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:03:59Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:03:59Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:03:59Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:03:59Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:00Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:00Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:00Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:00Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:00Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:00Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:00Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:01Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:01Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:01Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:01Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:01Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:01Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:01Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:02Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:02Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:02Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:02Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:02Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:02Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:02Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:03Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:03Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:03Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:03Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:03Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:03Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:03Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:04Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:04Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:04Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:04Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:04Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:04Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:04Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:05Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:05Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:05Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:05Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:05Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:05Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:05Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:06Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:06Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:06Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:06Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:06Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:06Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:06Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:07Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:07Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:07Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:07Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:07Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:07Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:07Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:08Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:08Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:08Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:08Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:08Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:08Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:08Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:09Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:09Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:09Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:09Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:09Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:09Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:09Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:10Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:10Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:10Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:10Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:10Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:10Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:10Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:11Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:11Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:11Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:11Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:11Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:11Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:11Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:12Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:12Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:12Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:12Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:12Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:12Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:12Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:13Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:13Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:13Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:13Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:13Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:13Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:13Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:14Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:14Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:14Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:14Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:14Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:14Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:14Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:15Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:15Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:15Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:15Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:15Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:15Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:15Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:16Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:16Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:16Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:16Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:16Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:16Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:16Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:17Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:17Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:17Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:17Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:17Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:17Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:17Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:18Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:18Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:18Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:18Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:18Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:18Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:18Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:19Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:19Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:19Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:19Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:19Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:19Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:19Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:20Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:20Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:20Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:20Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:20Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:20Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:20Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:21Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:21Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:21Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:21Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:21Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:21Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:21Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:23Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:23Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:23Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:23Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:23Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:23Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:23Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:24Z,combined,argocd-application-controller-0,8m,170Mi
2026-04-24T08:04:24Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:24Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:24Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:24Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:24Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:24Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:25Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:25Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:25Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:25Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:25Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:25Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:25Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:26Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:26Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:26Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:26Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:26Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:26Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:26Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:27Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:27Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:27Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:27Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:27Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:27Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:27Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:28Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:28Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:28Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:28Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:28Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:28Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:28Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:29Z,combined,argocd-application-controller-0,11m,170Mi
